cancelled,account_length,international_plan,voicemail_plan,num_voicemail_messages,total_day_minutes,total_day_calls,total_day_charge,total_evening_minutes,total_evening_calls,total_evening_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,num_customer_service_calls
no,0.411764705882353,no,si,0.8881867130674567,0.5980357769203788,0.451923076923077,0.5978956055291934,0.6257067470787787,0.3846153846153847,0.6257206208425721,0.5747520976353928,0.42307692307692313,0.5745762711864406,0.7352941176470587,0.33333333333333337,0.7356948228882834,0.0
si,0.3872549019607843,si,no,0.0,0.838653104173974,0.7115384615384616,0.8386630905714876,0.4828496042216358,0.29807692307692313,0.4829268292682926,0.5327993897787948,0.28846153846153844,0.5322033898305085,0.2720588235294117,0.33333333333333337,0.2697547683923706,0.0
no,0.4852941176470588,no,si,0.8729171502402246,0.9694843914415995,0.375,0.969465648854962,0.3022992838296268,0.5288461538461539,0.3019955654101996,0.4656750572082378,0.47115384615384615,0.4652542372881355,0.48529411764705865,0.6666666666666666,0.48501362397820175,0.7564707973660301
no,0.42647058823529416,si,si,0.8206188887271375,0.880743598737285,0.6346153846153847,0.8807509799876212,0.5122502826988315,0.25,0.5121951219512195,0.6018306636155606,0.6634615384615384,0.6016949152542372,0.6985294117647057,0.5283208335737187,0.6975476839237058,0.0
no,0.4852941176470588,no,no,0.0,0.6085584005612066,0.35576923076923084,0.6084175778832268,0.9868073878627968,0.20192307692307698,0.9866962305986695,0.215484363081617,0.28846153846153844,0.21525423728813553,0.4338235294117646,0.5283208335737187,0.4332425068119892,1.0
no,0.75,no,si,0.9025832398429425,0.09645738337425466,0.2692307692307693,0.09634825665360014,0.43950245005653976,0.41346153846153844,0.4394678492239468,0.3089244851258581,0.2596153846153846,0.3084745762711864,0.8161764705882351,0.0,0.8147138964577658,0.0
no,0.15196078431372548,no,si,0.830124569620279,0.7229042441248684,0.8557692307692307,0.7229213946771199,0.6381454956652846,0.576923076923077,0.6381374722838138,0.3916857360793287,0.9711538461538461,0.39152542372881344,0.40441176470588225,0.773976031629121,0.4032697547683925,0.0
no,0.08333333333333333,no,no,0.0,0.5598035776920378,0.47115384615384615,0.5597276665978957,0.5133810780248774,0.5673076923076924,0.5130820399113081,0.5011441647597252,0.548076923076923,0.5008474576271185,0.38235294117647045,0.33333333333333337,0.3814713896457767,0.7564707973660301
no,0.6127450980392157,no,si,0.8729171502402246,0.8439144159943879,0.3846153846153847,0.843820920156798,0.6999623068224651,0.16346153846153844,0.6997782705099778,0.5819984744469868,0.6346153846153847,0.5813559322033897,0.38235294117647045,0.4406426982957874,0.3814713896457767,0.13358802120193103
no,0.7009803921568627,no,si,0.9162011859404886,0.64012627148369,0.5192307692307693,0.6399834949453271,0.5827365246890313,0.27884615384615385,0.5827050997782706,0.18268497330282224,0.6057692307692307,0.18220338983050843,0.4779411764705881,0.4406426982957874,0.4768392370572208,0.0
si,0.1372549019607843,no,no,0.0,0.9673798667134338,0.5288461538461539,0.9671962038374253,0.5608744817188089,0.9903846153846155,0.5609756097560976,0.5636918382913805,0.5576923076923078,0.5635593220338984,0.6838235294117646,0.4406426982957874,0.6839237057220708,0.44250704934976004
no,0.4166666666666667,no,si,0.7136032830194117,0.3798667134338828,0.3846153846153847,0.3798225706622653,0.46551074255559743,0.7788461538461539,0.4656319290465632,0.5526315789473684,0.326923076923077,0.5525423728813559,0.5735294117647058,0.6666666666666666,0.5722070844686649,0.13358802120193103
no,0.6715686274509804,no,si,0.9162011859404886,0.1346895826025956,0.5192307692307693,0.1347225087683103,0.39992461364493026,0.951923076923077,0.39999999999999997,0.35087719298245607,0.46153846153846156,0.3508474576271186,0.34558823529411753,0.9357849740192014,0.34332425068119893,0.13358802120193103
no,0.7107843137254902,no,no,0.0,0.5559452823570677,0.3653846153846154,0.5558077161130596,0.6072370900866942,0.326923076923077,0.6070953436807096,0.8882532418001525,0.4423076923076923,0.888135593220339,0.639705882352941,0.4406426982957874,0.6376021798365124,0.7564707973660301
no,0.8529411764705882,no,no,0.0,0.331813398807436,0.451923076923077,0.33175159892717143,0.6170373162457594,0.25,0.6168514412416852,0.9260106788710907,0.576923076923077,0.9254237288135592,0.38235294117647045,0.8198105395457659,0.3814713896457767,0.0
no,0.35784313725490197,no,no,0.0,0.3037530690985619,0.5192307692307693,0.30369300598308224,0.7335092348284961,0.5096153846153847,0.7334811529933483,0.7536231884057969,0.48076923076923084,0.7533898305084745,0.6029411764705881,0.19498750024038547,0.6021798365122617,0.44250704934976004
no,0.23039215686274508,no,no,0.0,0.47176429323044544,0.48076923076923084,0.4716319372807922,0.34489257444402566,0.7596153846153847,0.3450110864745011,0.26277650648360024,0.5096153846153847,0.2627118644067797,0.30147058823529405,0.33333333333333337,0.29972752043596734,0.44250704934976004
no,0.35784313725490197,no,si,0.8729171502402246,0.7435987372851631,0.21153846153846156,0.7435527130183619,0.5352431209950999,0.10576923076923073,0.5352549889135254,0.4195270785659801,0.2596153846153846,0.41949152542372886,0.47058823529411764,0.19498750024038547,0.4686648501362399,1.0
no,0.5098039215686274,si,no,0.0,0.6699403717993686,0.5,0.669898906540128,0.2924990576705616,0.576923076923077,0.292239467849224,0.6662852784134248,0.8846153846153847,0.6661016949152541,0.3088235294117646,0.6666666666666666,0.3079019073569483,0.13358802120193103
no,0.7647058823529412,no,no,0.0,0.4601894072255349,0.22115384615384615,0.4600783990096967,0.5186581228797588,0.0,0.5184035476718403,0.40122044241037375,0.3846153846153847,0.40084745762711865,0.1764705882352941,0.19498750024038547,0.1743869209809265,0.7564707973660301
no,0.4852941176470588,no,no,0.0,0.3027008067344791,0.8653846153846155,0.30266144006602025,0.682246513381078,0.548076923076923,0.6820399113082041,0.7589626239511824,0.28846153846153844,0.7584745762711864,0.7205882352941175,0.4406426982957874,0.7193460490463215,0.13358802120193103
no,0.3284313725490196,no,no,0.0,0.49561557348298835,0.125,0.495564266556633,0.6965699208443272,0.34615384615384615,0.6966740576496675,0.7059496567505719,0.2692307692307693,0.7059322033898303,0.36029411764705876,0.4406426982957874,0.3596730245231608,0.0
no,0.3872549019607843,no,no,0.0,0.26587162399158193,0.3653846153846154,0.26573138023519705,0.444779494911421,0.47115384615384615,0.4447893569844789,0.6357742181540809,0.9326923076923078,0.6355932203389829,0.44117647058823517,0.5283208335737187,0.44141689373297005,0.0
no,0.18137254901960784,no,si,0.8206188887271375,0.36829182742897226,0.5576923076923078,0.3682690323911698,0.9280060309084055,0.5865384615384616,0.9277161862527716,0.213577421815408,0.6634615384615384,0.21355932203389827,0.7279411764705881,0.602451640685868,0.7275204359673026,0.44250704934976004
no,0.5196078431372549,no,si,0.9227436485525188,0.5850578744300244,0.08653846153846156,0.5848978749742109,0.521673577082548,0.42307692307692313,0.5215077605321508,0.8234172387490464,0.3076923076923077,0.8228813559322032,0.3529411764705882,0.4406426982957874,0.35149863760218,0.13358802120193103
no,0.6813725490196079,no,no,0.0,0.3938968782883199,0.22115384615384615,0.39385186713430986,0.5465510742555597,0.47115384615384615,0.5463414634146342,0.6685736079328757,0.1826923076923077,0.6686440677966101,0.6691176470588234,0.4406426982957874,0.667574931880109,0.7564707973660301
si,0.4754901960784314,no,no,0.0,0.6653805682216766,0.6538461538461539,0.6653600165050547,0.19977384093479078,0.5288461538461539,0.19955654101995568,0.17696414950419526,0.5192307692307693,0.17711864406779654,0.08823529411764702,0.4406426982957874,0.08719346049046328,0.13358802120193103
no,0.553921568627451,no,no,0.0,0.41353910908453173,0.2596153846153846,0.41345161955848975,0.38597813795702973,0.375,0.3858093126385809,0.5202135774218153,0.8173076923076924,0.5203389830508474,0.6691176470588234,0.5283208335737187,0.667574931880109,0.44250704934976004
no,0.22058823529411764,no,no,0.0,0.4173974044195019,0.548076923076923,0.4173715700433258,0.444779494911421,0.48076923076923084,0.4447893569844789,0.5953470633104498,0.46153846153846156,0.594915254237288,0.6102941176470588,0.33333333333333337,0.6103542234332426,0.0
no,0.5735294117647058,no,si,0.9473359132247055,0.3903893370747106,0.548076923076923,0.39034454301629884,0.37617791179796456,0.548076923076923,0.3760532150776054,0.7627765064836003,0.548076923076923,0.7627118644067794,0.5073529411764706,0.6666666666666666,0.5068119891008176,0.13358802120193103
no,0.1764705882352941,no,no,0.0,0.8218169063486495,0.6153846153846155,0.8217454095316691,0.33019223520542773,0.46153846153846156,0.3299334811529933,0.49160945842868037,0.47115384615384615,0.4915254237288135,0.22794117647058815,0.4406426982957874,0.22615803814713903,0.7564707973660301
no,0.16176470588235292,no,no,0.0,0.5482286916871273,0.25,0.5481741283268001,0.22389747455710518,0.34615384615384615,0.22394678492239467,0.5743707093821508,0.4903846153846154,0.5737288135593219,0.3897058823529411,0.4406426982957874,0.38964577656675753,0.13358802120193103
no,0.4754901960784314,si,si,0.8004584800175611,0.7299193265520869,0.05769230769230771,0.7299360429131423,0.8488503580851865,0.33653846153846156,0.8487804878048779,0.43249427917620126,0.40384615384615385,0.4322033898305084,0.5367647058823529,0.6666666666666666,0.5367847411444142,0.0
si,0.5490196078431373,no,no,0.0,0.7292178183093652,0.576923076923077,0.7291107901794925,0.7252167357708253,0.8846153846153847,0.7250554323725056,0.5099160945842867,0.6442307692307693,0.5093220338983049,0.5294117647058822,0.19498750024038547,0.5286103542234333,0.7564707973660301
no,0.33333333333333337,no,no,0.0,0.5566467905997895,0.375,0.5566329688467094,0.6381454956652846,0.17307692307692313,0.6381374722838138,0.42601067887109073,0.2596153846153846,0.4254237288135592,0.6176470588235293,0.0,0.6158038147138964,0.13358802120193103
no,0.5882352941176471,no,no,0.0,0.33917923535601535,0.6153846153846155,0.33917887353001863,0.48096494534489254,0.5384615384615384,0.4807095343680709,0.3394355453852021,0.8750000000000001,0.33898305084745756,0.5147058823529411,0.19498750024038547,0.5149863760217983,0.44250704934976004
no,0.28431372549019607,si,si,0.8729171502402246,0.6580147316730971,0.28846153846153844,0.6579327419022076,0.4666415378816434,0.29807692307692313,0.46651884700665197,0.5953470633104498,0.29807692307692313,0.594915254237288,0.4117647058823528,0.33333333333333337,0.4114441416893733,0.0
no,0.28431372549019607,no,no,0.0,0.5341985268326902,0.5,0.5341448318547556,0.18243497926875235,0.8173076923076924,0.18226164079822615,0.5720823798627002,0.6442307692307693,0.5720338983050846,0.2867647058823529,0.4406426982957874,0.2861035422343325,0.13358802120193103
no,0.9264705882352942,no,no,0.0,0.37004559803577697,0.46153846153846156,0.3699195378584692,0.41613267998492276,0.46153846153846156,0.41596452328159644,0.16285278413424864,0.6634615384615384,0.1627118644067796,0.22794117647058815,0.4406426982957874,0.22615803814713903,0.13358802120193103
no,0.5294117647058824,no,no,0.0,0.4847421957207997,0.3076923076923077,0.48462966783577477,0.6426686769694685,0.4423076923076923,0.6425720620842572,0.4874141876430205,0.5288461538461539,0.4872881355932202,0.4926470588235292,0.602451640685868,0.49046321525885567,0.0
no,0.6617647058823529,no,no,0.0,0.1929147667485093,0.5865384615384616,0.19290282649061277,0.5710516396532227,0.6442307692307693,0.5711751662971176,0.541571319603356,0.3076923076923077,0.5415254237288136,0.6911764705882352,0.4406426982957874,0.6893732970027249,0.44250704934976004
no,0.4166666666666667,no,no,0.0,0.19431778323395296,0.42307692307692313,0.1943470187744997,0.3471541650961175,0.375,0.34722838137472284,0.29786422578184585,0.6442307692307693,0.29745762711864404,0.3897058823529411,0.5283208335737187,0.38964577656675753,0.0
no,0.4852941176470588,no,si,0.8392845117511682,0.6464398456681866,0.5,0.646379203631112,0.6355069732378439,0.21153846153846156,0.6354767184035477,0.4656750572082378,0.41346153846153844,0.4652542372881355,0.3308823529411764,0.4406426982957874,0.3297002724795642,0.13358802120193103
no,0.5147058823529412,no,no,0.0,0.42862153630305155,0.4423076923076923,0.4285124819475965,0.7889182058047493,0.673076923076923,0.7889135254988915,0.5831426392067123,0.16346153846153844,0.583050847457627,0.3897058823529411,0.33333333333333337,0.38964577656675753,0.13358802120193103
no,0.5049019607843137,no,no,0.0,0.37565766397755174,0.5673076923076924,0.375696306994017,0.42593290614398793,0.35576923076923084,0.42572062084257206,0.5926773455377574,0.4423076923076923,0.5923728813559321,0.9926470588235292,0.602451640685868,0.9918256130790193,0.44250704934976004
no,0.6274509803921569,no,no,0.0,0.42686776569624696,0.5,0.4268619764802971,0.5088578967206935,0.40384615384615385,0.5086474501108649,0.6197559115179252,0.46153846153846156,0.6194915254237288,0.588235294117647,0.602451640685868,0.5885558583106267,0.44250704934976004
no,1.0,no,no,0.0,0.04384426517011575,0.7211538461538461,0.04373839488343306,0.31360723709008664,0.3173076923076923,0.31352549889135256,0.4485125858123568,0.1826923076923077,0.44830508474576275,0.48529411764705865,0.4406426982957874,0.48501362397820175,0.44250704934976004
no,0.45098039215686275,no,si,0.8806676278717858,0.27884952648193617,0.6923076923076924,0.2787291107901795,0.6215604975499435,0.47115384615384615,0.6212860310421287,0.21777269260106785,0.6153846153846155,0.21779661016949148,0.551470588235294,0.773976031629121,0.5504087193460492,0.13358802120193103
no,0.5980392156862745,no,no,0.0,0.3949491406524027,0.48076923076923084,0.39488343305137197,0.08405578590275159,0.451923076923077,0.08381374722838136,0.9740655987795575,0.41346153846153844,0.9737288135593218,0.5588235294117646,0.33333333333333337,0.5585831062670301,0.7564707973660301
no,0.4803921568627451,no,no,0.0,0.7611364433532094,0.6923076923076924,0.7610893336084177,0.34602336977007164,0.42307692307692313,0.3458980044345898,0.7391304347826086,0.4423076923076923,0.7389830508474575,0.18382352941176466,0.5283208335737187,0.18256130790190744,0.0
no,0.29411764705882354,no,si,0.8881867130674567,0.8183093651350403,0.04807692307692313,0.8182380854136581,0.5020731247644176,0.6538461538461539,0.5019955654101995,0.49999999999999983,0.5192307692307693,0.49999999999999994,0.5441176470588235,0.33333333333333337,0.5422343324250682,0.7564707973660301
no,0.3431372549019608,no,no,0.0,0.5948789898281305,0.6153846153846155,0.594800907778007,0.40067847719562766,0.46153846153846156,0.40044345898004435,0.4111365369946605,0.125,0.4110169491525422,0.6323529411764705,0.33333333333333337,0.6321525885558583,0.0
no,0.014705882352941176,si,no,0.0,0.3784636969484392,0.3942307692307693,0.3783783783783784,0.890689785148888,0.4326923076923077,0.8904656319290465,0.5167810831426392,0.326923076923077,0.5161016949152541,0.3970588235294117,0.4406426982957874,0.39509536784741145,0.13358802120193103
no,0.7205882352941176,no,si,0.8206188887271375,0.6780077165906698,0.5192307692307693,0.6779451206932123,0.6268375424048247,0.5865384615384616,0.6266075388026608,0.5537757437070938,0.40384615384615385,0.5533898305084746,0.7352941176470587,0.19498750024038547,0.7356948228882834,0.7564707973660301
no,0.6862745098039216,no,no,0.0,0.4002104524728165,0.5384615384615384,0.40024757582009496,0.6584998115341123,0.6346153846153847,0.6585365853658538,0.890922959572845,0.5865384615384616,0.8906779661016948,0.5367647058823529,0.19498750024038547,0.5367847411444142,0.0
no,0.26960784313725494,no,no,0.0,0.3812697299193265,0.08653846153846156,0.38126676294615225,0.4851111948737278,0.47115384615384615,0.48514412416851443,0.9134248665141114,0.5961538461538461,0.9127118644067795,0.4191176470588234,0.33333333333333337,0.41689373297002735,0.13358802120193103
no,0.7794117647058824,no,no,0.0,0.7667485092949842,0.6057692307692307,0.766659789560553,0.4519411986430456,0.125,0.45188470066518843,0.18497330282227303,0.3173076923076923,0.18474576271186438,0.588235294117647,0.4406426982957874,0.5885558583106267,0.7564707973660301
no,0.20588235294117646,no,si,0.9025832398429425,0.5710277095755875,0.548076923076923,0.5708685785021663,0.6667923105917829,0.3846153846153847,0.6665188470066519,0.5209763539282988,0.47115384615384615,0.5203389830508474,0.5955882352941175,0.4406426982957874,0.5940054495912808,0.7564707973660301
no,0.20098039215686272,no,no,0.0,0.39740441950192906,0.038461538461538436,0.3973591912523211,0.6754617414248021,0.46153846153846156,0.6753880266075387,0.12662090007627763,0.673076923076923,0.12627118644067792,0.25735294117647056,0.4406426982957874,0.25613079019073576,0.44250704934976004
no,0.6568627450980392,si,no,0.0,0.521220624342336,0.5673076923076924,0.5211471012997732,0.5020499601055408,0.4423076923076923,0.5020615656230598,0.5434782608695652,0.548076923076923,0.5432203389830508,0.6911764705882352,0.4406426982957874,0.6893732970027249,0.0
no,0.5147058823529412,no,no,0.0,0.6155734829884251,0.5961538461538461,0.615432226119249,0.4504334715416509,0.20192307692307698,0.4505543237250555,0.21929824561403505,0.22115384615384615,0.2186440677966101,0.2058823529411764,0.33333333333333337,0.20435967302452318,0.7564707973660301
no,0.5147058823529412,no,no,0.0,0.5520869870220976,0.8173076923076924,0.5520940788116361,0.5499434602336977,0.24038461538461542,0.5498891352549891,0.4584286803966438,0.42307692307692313,0.4584745762711863,0.588235294117647,0.6666666666666666,0.5885558583106267,0.13358802120193103
no,0.4019607843137255,no,si,0.8649205849987094,0.824622939319537,0.548076923076923,0.8246337940994429,0.6992084432717678,0.33653846153846156,0.6993348115299336,0.4202898550724637,0.7211538461538461,0.42033898305084744,0.38235294117647045,0.602451640685868,0.3814713896457767,0.7564707973660301
no,0.5343137254901961,no,no,0.0,0.34268677656962465,0.5865384615384616,0.34268619764802966,0.5190350546551074,0.4903846153846154,0.5188470066518849,0.3649885583524027,0.6826923076923078,0.3644067796610169,0.6029411764705881,0.4406426982957874,0.6021798365122617,0.0
no,0.7450980392156863,no,no,0.0,0.4110838302350053,0.07692307692307698,0.41097586135754083,0.736901620806634,0.34615384615384615,0.7370288248337029,0.4950099923722349,0.3942307692307693,0.49472305084745766,0.8823529411764703,0.19498750024038547,0.8828337874659404,0.0
no,0.5294117647058824,no,si,0.9025832398429425,0.6773062083479481,0.6538461538461539,0.677326181142975,0.7474557105163966,0.7884615384615384,0.7472283813747229,0.7593440122044239,0.20192307692307698,0.7593220338983051,0.5220588235294117,0.602451640685868,0.5204359673024523,0.13358802120193103
no,0.14705882352941174,no,no,0.0,0.44896527534198527,0.34615384615384615,0.44893748710542614,0.5133810780248774,0.5673076923076924,0.5130820399113081,0.49999999999999983,0.16346153846153844,0.49999999999999994,0.34558823529411753,0.0,0.34332425068119893,0.0
si,0.6029411764705882,no,no,0.0,0.3714486145212207,0.6923076923076924,0.37136373014235613,0.6151526573690161,0.6057692307692307,0.6150776053215077,0.5480549199084668,0.41346153846153844,0.547457627118644,0.31617647058823517,0.19498750024038547,0.3160762942779292,1.0
si,0.5343137254901961,no,no,0.0,0.8197123816204841,0.576923076923077,0.819682277697545,0.6388993592159818,0.7115384615384616,0.6390243902439023,0.6456903127383675,0.7115384615384616,0.6457627118644067,0.4632352941176471,0.5283208335737187,0.46321525885558584,0.44250704934976004
no,0.6029411764705882,no,no,0.0,0.757979656260961,0.5384615384615384,0.7579946358572314,0.1899736147757256,0.7211538461538461,0.18980044345898,0.6784897025171623,0.5384615384615384,0.6779661016949152,0.7720588235294117,0.19498750024038547,0.7711171662125342,0.13358802120193103
si,0.3970588235294118,no,no,0.0,0.454928095405121,0.27884615384615385,0.4549205694243863,0.2423671315491896,0.29807692307692313,0.24212860310421286,0.44546147978642253,0.48076923076923084,0.444915254237288,0.4338235294117646,0.0,0.4332425068119892,0.13358802120193103
no,0.5931372549019608,no,no,0.0,0.4591371448614522,0.46153846153846156,0.4590468330926346,0.07576328684508099,0.41346153846153844,0.07583148558758313,0.673531655225019,0.375,0.6728813559322033,0.36029411764705876,0.602451640685868,0.3596730245231608,0.0
no,0.6666666666666666,no,no,0.0,0.23605752367590319,0.6442307692307693,0.23602228182380855,0.6871466264606106,0.923076923076923,0.6869179600886919,0.46414950419527073,0.4903846153846154,0.4635593220338983,0.3970588235294117,0.19498750024038547,0.39509536784741145,0.0
no,0.33333333333333337,no,no,0.0,0.3437390389337075,0.5096153846153847,0.34371776356509176,0.6430456087448172,0.7307692307692307,0.6430155210643016,0.47673531655225004,0.5192307692307693,0.47627118644067795,0.5220588235294117,0.19498750024038547,0.5204359673024523,0.0
no,0.22058823529411764,no,si,0.8954878227854364,0.5401613468958261,0.5192307692307693,0.5401279141737158,0.5018339992461365,0.46153846153846156,0.5017437694013305,0.29328756674294426,0.8076923076923078,0.2932203389830507,0.2720588235294117,0.19498750024038547,0.2697547683923706,0.0
no,0.5,no,no,0.0,0.42546474921080313,0.40384615384615385,0.4254177841964102,0.4934036939313984,0.6634615384615384,0.4931263858093126,0.42143401983218903,0.2692307692307693,0.4211864406779661,0.5147058823529411,0.4406426982957874,0.5149863760217983,0.0
no,0.07352941176470588,no,no,0.0,0.3767099263416346,0.34615384615384615,0.3767278729110791,0.3671315491895967,0.8942307692307693,0.36718403547671835,0.6136536994660564,0.2596153846153846,0.6135593220338982,0.34558823529411753,0.4406426982957874,0.34332425068119893,0.44250704934976004
no,0.5784313725490197,no,no,0.0,0.21536303051560854,0.47115384615384615,0.21539096348256656,0.2992838296268375,0.1923076923076923,0.2993348115299335,0.45804729214340184,0.548076923076923,0.45762711864406774,0.4779411764705881,0.4406426982957874,0.4768392370572208,0.7564707973660301
si,0.6029411764705882,si,no,0.0,0.4223079621185549,0.22115384615384615,0.42232308644522387,0.5114964191481342,0.6346153846153847,0.5113082039911307,0.37414187643020586,0.326923076923077,0.3737288135593219,0.4779411764705881,0.19498750024038547,0.4768392370572208,0.7564707973660301
no,0.5931372549019608,no,si,0.9162011859404886,0.44054717642932306,0.5673076923076924,0.44047864658551683,0.9246136449302675,0.673076923076923,0.9246119733924612,0.4935163996948893,0.35576923076923084,0.4932203389830508,0.5955882352941175,0.5283208335737187,0.5940054495912808,0.0
no,0.6764705882352942,no,no,0.0,0.5057874430024553,0.6826923076923078,0.5056736125438416,0.5018339992461365,0.673076923076923,0.5020615656230598,0.3020594965675057,0.15384615384615385,0.30169491525423725,0.3529411764705882,0.602451640685868,0.35149863760218,1.0
no,0.3235294117647059,no,no,0.0,0.3212907751666082,0.28846153846153844,0.321229626573138,0.4542027892951376,0.6538461538461539,0.45410199556541025,0.6270022883295194,0.5192307692307693,0.6271186440677965,0.5661764705882352,0.33333333333333337,0.5640326975476839,0.44250704934976004
no,0.4068627450980392,no,no,0.0,0.17046650298141006,0.33653846153846156,0.17041468949865893,0.7282321899736147,0.3653846153846154,0.7281596452328161,0.10678871090770398,0.5865384615384616,0.10677966101694913,0.3970588235294117,0.4406426982957874,0.39509536784741145,0.0
no,0.4901960784313726,no,si,0.7279998097948976,0.5489301999298491,0.22115384615384615,0.5487930678770374,0.4609875612514135,0.3173076923076923,0.4607538802660754,0.4794050343249428,0.47115384615384615,0.4788135593220339,0.6691176470588234,0.6666666666666666,0.667574931880109,0.13358802120193103
no,0.19117647058823528,no,no,0.0,0.2525429673798667,0.5673076923076924,0.25252733649680215,0.6679231059178288,0.5192307692307693,0.667849223946785,0.7868039664378335,0.7211538461538461,0.7864406779661017,0.2647058823529411,0.6666666666666666,0.2643051771117167,0.13358802120193103
no,0.29411764705882354,no,no,0.0,0.5313924938618029,0.548076923076923,0.5312564472869816,0.3245382585751978,0.6538461538461539,0.32461197339246123,0.5442410373760487,0.5576923076923078,0.5440677966101695,0.4926470588235292,0.19498750024038547,0.49046321525885567,0.44250704934976004
si,0.5833333333333334,si,no,0.0,0.4998246229393195,0.23076923076923073,0.4996905302248814,0.38635506973237843,0.48076923076923084,0.3862527716186253,0.4576659038901601,0.3942307692307693,0.45762711864406774,0.7573529411764706,0.19498750024038547,0.7574931880108993,0.0
no,0.4607843137254902,no,no,0.0,0.512101017186952,0.48076923076923084,0.5120693212296266,0.805880135695439,0.451923076923077,0.8057649667405764,0.13196033562166282,0.6250000000000001,0.1313559322033898,0.34558823529411753,0.7233083338141043,0.34332425068119893,0.0
no,0.4754901960784314,no,no,0.0,0.8793405822518415,0.5096153846153847,0.8793067877037342,0.26535996984545795,0.4326923076923077,0.26518847006651886,0.5183066361556063,0.3846153846153847,0.5177966101694913,0.4971897058823527,0.43486883815995836,0.4962386920980926,0.13358802120193103
no,0.553921568627451,no,no,0.0,0.4622939319537004,0.46153846153846156,0.46214153084382104,0.3105917828872974,0.33653846153846156,0.3104212860310422,0.4816933638443935,0.6826923076923078,0.48135593220338974,0.0808823529411764,0.4406426982957874,0.07901907356948235,0.44250704934976004
si,0.3284313725490196,si,si,0.8566617910518294,0.5545422658716239,0.6250000000000001,0.5545698370125852,0.39238597813795695,0.46153846153846156,0.39246119733924617,0.5087719298245614,0.35576923076923084,0.5084745762711864,0.7352941176470587,0.773976031629121,0.7356948228882834,0.0
no,0.7254901960784313,no,si,0.7668258415285047,0.7962118554893018,0.5192307692307693,0.7961625747885291,0.5733132303053147,0.7211538461538461,0.5733924611973393,0.4950419527078565,0.3942307692307693,0.49491525423728805,0.5735294117647058,0.33333333333333337,0.5722070844686649,0.44250704934976004
no,0.10294117647058824,no,no,0.0,0.5973342686776569,0.6538461538461539,0.5972766659789561,0.5393893705239351,0.4903846153846154,0.5392461197339247,0.639206712433257,0.3846153846153847,0.6389830508474577,0.44852941176470573,0.5283208335737187,0.44686648501362397,0.13358802120193103
no,0.857843137254902,no,no,0.0,0.46334619431778323,0.9903846153846155,0.4633794099442955,0.1711270260082925,0.34615384615384615,0.1711751662971175,0.4950099923722349,0.4903846153846154,0.49472305084745766,0.38235294117647045,0.4406426982957874,0.3814713896457767,0.13358802120193103
no,0.7401960784313726,no,no,0.0,0.36513504033672395,0.5192307692307693,0.3651743346399835,0.736901620806634,0.4423076923076923,0.7370288248337029,0.520594965675057,0.6250000000000001,0.5203389830508474,0.49968306117647054,0.4406426982957874,0.4987343930245232,0.44250704934976004
no,0.5735294117647058,no,no,0.0,0.41178533847772714,0.22115384615384615,0.41180111409119047,0.6652845834903882,0.24038461538461542,0.6651884700665187,0.3394355453852021,0.3173076923076923,0.33898305084745756,0.6838235294117646,0.4406426982957874,0.6839237057220708,0.13358802120193103
no,0.4901960784313726,si,no,0.0,0.3370747106278499,0.028846153846153855,0.3371157416958943,0.5733132303053147,0.46153846153846156,0.5733924611973393,0.5316552250190694,0.25,0.5313559322033896,0.6029411764705881,0.4406426982957874,0.6021798365122617,0.0
si,0.4950980392156863,no,no,0.0,0.8270782181690634,0.35576923076923084,0.8269032391169796,0.5412740294006785,0.326923076923077,0.541019955654102,0.507627765064836,0.7788461538461539,0.5076271186440677,0.7058823529411763,0.6666666666666666,0.7057220708446867,0.44250704934976004
no,0.5735294117647058,no,no,0.0,0.6566117151876534,0.4423076923076923,0.6564885496183207,0.5970599321522805,0.6923076923076924,0.5968957871396896,0.7566742944317315,0.548076923076923,0.756779661016949,0.6617647058823528,0.7233083338141043,0.6621253405994552,0.44250704934976004
si,0.5098039215686274,no,no,0.0,0.829182742897229,0.47115384615384615,0.8291726841345162,0.8375424048247266,0.5576923076923078,0.8372505543237252,0.7570556826849733,0.7500000000000001,0.756779661016949,0.16911764705882348,0.33333333333333337,0.16893732970027253,0.44250704934976004
si,0.7450980392156863,no,no,0.0,0.4282707821816907,0.5288461538461539,0.42830616876418415,0.7840180927252167,0.40384615384615385,0.7840354767184037,0.4046529366895499,0.7500000000000001,0.4042372881355932,0.48529411764705865,0.19498750024038547,0.48501362397820175,0.0
no,0.3431372549019608,no,no,0.0,0.23360224482637668,0.42307692307692313,0.23354652362285952,0.48812664907651715,0.7403846153846155,0.4882483370288248,0.15064836003051102,0.7211538461538461,0.14999999999999997,0.8161764705882351,0.7233083338141043,0.8147138964577658,0.13358802120193103
no,0.3431372549019608,no,si,0.8729171502402246,0.2735882146615223,0.40384615384615385,0.27357128120486907,0.5650207312476442,0.28846153846153844,0.5649667405764967,0.6456903127383675,0.5192307692307693,0.6457627118644067,0.7058823529411763,0.4406426982957874,0.7057220708446867,0.0
